datetime,temperature_MR,pression_MR,humidite_MR,vent_moyen_MR,vent_rafales_MR,vent_direction_MR,temperature_IC,pression_IC,humidite_IC,vent_moyen_IC,vent_rafales_IC,vent_direction_IC
2023-07-11 18:30:00,23.35,1007.6500000000001,66.52422931780205,3.348,7.524,255.0,21.566666666666666,1015.4,78.0,22.8,35.3,305.332753728081
2023-07-11 19:00:00,22.700000000000003,1007.6500000000001,67.31220449014185,4.194,8.532,254.5,21.133333333333333,1015.4666666666667,79.66666666666667,19.03333333333333,34.5,308.33336342205956
2023-07-11 19:30:00,22.200000000000003,1007.8499999999999,70.9067367666811,4.122,8.892000000000001,254.0,20.633333333333333,1015.6,80.33333333333333,15.666666666666666,34.5,303.33332957252895
2023-07-11 20:00:00,22.0,1008.0,73.62400984795087,3.6900000000000004,9.216,257.0,20.2,1015.8333333333334,81.33333333333333,15.233333333333334,29.2,284.3178287571871
2023-07-11 20:30:00,21.5,1008.1500000000001,74.6180754654597,2.97,9.54,252.0,20.266666666666666,1016.1999999999999,82.0,17.833333333333332,25.0,279.666670427471
2023-07-11 21:00:00,20.9,1008.3499999999999,77.7820395140529,2.88,6.6240000000000006,255.0,20.5,1016.4333333333334,83.0,18.133333333333333,28.8,282.0003047798862
2023-07-11 21:30:00,20.35,1008.45,80.23160679363718,2.556,4.86,255.0,20.066666666666666,1016.5,84.0,16.966666666666665,28.8,282.9998984376572
2023-07-11 22:00:00,19.85,1008.6500000000001,83.18584363975478,2.232,4.32,249.0,19.400000000000002,1016.5333333333333,85.66666666666667,13.166666666666666,28.8,275.33387178440324
2023-07-11 22:30:00,19.549999999999997,1008.95,83.31314556106591,2.358,4.032000000000001,252.0,19.066666666666666,1016.7000000000002,86.66666666666667,14.5,24.3,282.6666365779404
2023-07-11 23:00:00,18.9,1009.3,85.22323330704268,1.296,3.132,248.0,19.566666666666666,1016.7000000000002,86.66666666666667,13.666666666666666,19.7,275.32847239257757
2023-07-11 23:30:00,18.8,1009.45,86.55648721913653,1.296,2.592,240.0,20.099999999999998,1016.6333333333333,85.33333333333333,10.733333333333334,19.7,266.6668737000967
2023-07-12 00:00:00,18.799999999999997,1009.3499999999999,88.43003440245255,1.2240000000000002,2.8080000000000003,231.49999999999997,19.8,1016.6666666666666,85.66666666666667,15.466666666666669,27.8,274.69550186944974
2023-07-12 00:30:00,18.75,1009.45,88.913129051494,1.8360000000000003,3.672,241.49999999999997,19.066666666666666,1016.5666666666666,89.33333333333333,14.0,27.8,274.0
2023-07-12 01:00:00,18.7,1009.6500000000001,88.93620694592467,1.8359999999999999,3.42,234.5,19.033333333333335,1016.5333333333333,91.0,10.4,27.8,284.0782670936105
2023-07-12 01:30:00,18.45,1009.75,89.49111827164666,1.548,3.204,201.0,18.5,1016.4666666666667,92.0,13.033333333333333,25.4,325.6751134124221
2023-07-12 02:00:00,18.5,1009.55,89.63378457729243,1.6920000000000002,3.852,203.5,18.2,1016.4333333333334,92.0,10.566666666666666,25.4,345.66717930710007
2023-07-12 02:30:00,18.65,1009.4,91.07454044838619,1.674,3.096,199.99999999999997,17.833333333333332,1016.5,92.0,9.866666666666667,23.3,350.3332279826744
2023-07-12 03:00:00,18.55,1009.4,93.66220369700977,1.53,3.672,224.99999999999997,17.433333333333334,1016.5333333333333,92.0,4.533333333333333,17.7,350.666670427471
2023-07-12 03:30:00,18.4,1009.3,96.24494437027325,1.098,2.196,238.5,17.133333333333336,1016.6,93.0,4.133333333333334,14.5,351.0
2023-07-12 04:00:00,18.299999999999997,1009.25,97.75616664399644,1.1700000000000002,4.392,260.0,17.0,1016.6333333333333,93.0,3.5,8.0,351.0
2023-07-12 04:30:00,18.0,1009.3,97.72337943435383,0.6660000000000001,1.908,258.0,17.166666666666668,1016.8666666666667,93.0,3.5666666666666664,8.0,356.666670427471
2023-07-12 05:00:00,17.700000000000003,1009.25,98.4250887959013,0.8460000000000001,2.736,255.0,17.033333333333335,1016.9,93.0,2.6,6.4,6.5729489217086545
2023-07-12 05:30:00,17.45,1009.3,97.88335092491229,0.81,2.8080000000000003,238.5,17.166666666666668,1017.2000000000002,93.0,1.8666666666666665,6.4,38.0
2023-07-12 06:00:00,16.950000000000003,1009.4,98.41009515748406,0.738,2.124,249.0,17.333333333333332,1017.4,93.0,2.6,6.4,62.360837380076646
2023-07-12 06:30:00,16.55,1009.55,98.05329648075404,0.54,1.368,242.5,17.833333333333332,1017.5333333333333,92.0,3.8666666666666667,8.0,71.76906558834663
2023-07-12 07:00:00,16.45,1009.6500000000001,98.41259180861371,0.54,1.152,267.5,18.166666666666668,1017.6999999999999,90.33333333333333,4.733333333333333,11.3,329.78190426862045
2023-07-12 07:30:00,16.55,1009.8,99.08786957758645,0.6300000000000001,1.908,241.5,18.3,1018.0,88.33333333333333,7.766666666666666,13.9,1.6668737000967018
2023-07-12 08:00:00,16.75,1009.9,99.75051460246883,0.7020000000000001,1.512,250.5,18.633333333333336,1018.0,86.0,7.1000000000000005,14.5,25.332753728081002
2023-07-12 08:30:00,16.95,1010.05,99.95537684690652,1.044,4.932,240.49999999999997,19.033333333333335,1018.2666666666668,83.0,6.0,14.5,0.07171384231685908
2023-07-12 09:00:00,17.3,1010.1500000000001,99.39860259393555,1.332,5.148,250.0,19.46666666666667,1018.2333333333332,78.33333333333333,7.266666666666666,14.5,358.8712638583997
2023-07-12 09:30:00,17.65,1010.4,97.67175429538335,1.3860000000000001,4.356,288.0,19.833333333333332,1018.2666666666668,74.66666666666667,8.733333333333333,16.1,356.32847239257757
2023-07-12 10:00:00,18.2,1010.4,95.08841453070536,1.4940000000000002,5.112,242.5,20.099999999999998,1018.4333333333334,73.0,8.433333333333332,15.8,343.9935702385353
2023-07-12 10:30:00,18.55,1010.5,92.46855841164594,1.764,5.292,236.49999999999997,20.333333333333332,1018.5333333333333,70.33333333333333,6.633333333333333,16.1,336.63698875881073
2023-07-12 11:00:00,18.7,1010.75,88.44932990060025,1.6560000000000001,5.292,247.0,20.73333333333333,1018.2333333333332,68.0,6.5,22.5,353.82541096923313
2023-07-12 11:30:00,19.45,1010.6,84.78706252601978,1.908,5.4,224.5,21.033333333333335,1018.4666666666667,65.66666666666667,8.799999999999999,22.5,287.33282069289993
2023-07-12 12:00:00,19.35,1010.9,80.7689915199303,1.6560000000000001,4.896000000000001,258.0,21.099999999999998,1018.2666666666668,65.66666666666667,11.4,24.2,309.6620188463932
2023-07-12 12:30:00,19.6,1011.05,78.78787416102483,1.638,5.184,251.5,21.033333333333335,1018.5333333333333,70.0,12.9,24.2,300.2963426628201
2023-07-12 13:00:00,20.45,1010.8499999999999,75.92946509694181,1.746,5.904,238.0,21.3,1018.6333333333333,68.33333333333333,16.2,25.8,274.66717930710007
2023-07-12 13:30:00,20.25,1010.9,74.32541129142359,1.6560000000000001,5.5440000000000005,242.99999999999997,21.733333333333334,1018.5666666666666,66.66666666666667,17.933333333333334,27.5,276.6667720173256
2023-07-12 14:00:00,20.5,1011.05,72.60615474559765,1.6560000000000001,6.588,234.0,23.133333333333336,1018.5333333333333,61.333333333333336,16.3,27.5,271.6631384948137
2023-07-12 14:30:00,20.7,1010.9,71.90122694480695,1.494,4.5360000000000005,12.0,23.833333333333332,1018.4333333333334,59.0,18.833333333333332,31.9,260.99939016145606
2023-07-12 15:00:00,20.8,1011.1500000000001,71.70431871291925,1.314,4.32,253.5,23.333333333333332,1018.5333333333333,57.0,22.866666666666664,38.6,272.6709904229787
2023-07-12 15:30:00,20.95,1011.1500000000001,69.55517202633249,1.35,4.644,264.0,23.066666666666666,1018.5,58.333333333333336,24.53333333333333,38.6,267.0003047798862
2023-07-12 16:00:00,21.0,1011.25,68.91822598696587,1.71,9.108,265.5,22.866666666666664,1018.4,60.333333333333336,23.633333333333336,38.6,297.34268342193445
2023-07-12 16:30:00,22.0,1011.05,65.66631808255177,1.854,4.428,306.5,22.833333333333332,1018.4333333333334,56.666666666666664,23.900000000000002,35.1,307.0024421460581
2023-07-12 17:00:00,23.299999999999997,1010.95,62.1414852838669,2.07,5.760000000000001,234.49999999999997,21.566666666666663,1018.6999999999999,57.666666666666664,25.766666666666666,36.7,305.0
